model.id,biobase.id,mDataType
f13.PHLC164.TPX.erlotinib.P151,PHLC164,CNV
f13.PHLC164.TPX.erlotinib.P151,PHLC164,mutation
f13.PHLC164.TPX.erlotinib+RO599.P14,PHLC164,RNASeq
f13.PHLC164.TPX.erlotinib+RO599.P14,PHLC164,CNV
f13.PHLC164.TPX.erlotinib+RO599.P14,PHLC164,mutation
f13.PHLC164.TPX.cetuximab.P141,PHLC164,RNASeq
f13.PHLC164.TPX.cetuximab.P141,PHLC164,CNV
f13.PHLC164.TPX.cetuximab.P141,PHLC164,mutation
f13.PHLC164.TPX.control.P135,PHLC164,RNASeq
f13.PHLC164.TPX.control.P135,PHLC164,CNV
f13.PHLC164.TPX.control.P135,PHLC164,mutation
f13.PHLC164.TPX.dacomitinib.P143,PHLC164,RNASeq
f13.PHLC164.TPX.dacomitinib.P143,PHLC164,CNV
f13.PHLC164.TPX.dacomitinib.P143,PHLC164,mutation
f13.PHLC164.TPX.erlotinib+RO599.P142,PHLC164,RNASeq
f13.PHLC164.TPX.erlotinib+RO599.P142,PHLC164,CNV
f13.PHLC164.TPX.erlotinib+RO599.P142,PHLC164,mutation
f13.PHLC164.TPX.cetuximab+RO599.P165,PHLC164,RNASeq
f13.PHLC164.TPX.cetuximab+RO599.P165,PHLC164,CNV
f13.PHLC164.TPX.cetuximab+RO599.P165,PHLC164,mutation
f13.PHLC164.TPX.RO599.P171,PHLC164,RNASeq
f13.PHLC164.TPX.RO599.P171,PHLC164,CNV
f13.PHLC164.TPX.RO599.P171,PHLC164,mutation
f13.PHLC164.TPX.erlotinib.P164,PHLC164,RNASeq
f13.PHLC164.TPX.erlotinib.P164,PHLC164,CNV
f13.PHLC164.TPX.erlotinib.P164,PHLC164,mutation
f13.PHLC164.TPX.control.P172,PHLC164,RNASeq
f13.PHLC164.TPX.control.P172,PHLC164,CNV
f13.PHLC164.TPX.control.P172,PHLC164,mutation
f13.PHLC164.TPX.cetuximab+RO599.P173,PHLC164,RNASeq
f13.PHLC164.TPX.cetuximab+RO599.P173,PHLC164,CNV
f13.PHLC164.TPX.cetuximab+RO599.P173,PHLC164,mutation
f13.PHLC164.TPX.cetuximab+RO599.P174,PHLC164,RNASeq
f13.PHLC164.TPX.cetuximab+RO599.P174,PHLC164,CNV
f13.PHLC164.TPX.cetuximab+RO599.P174,PHLC164,mutation
f13.PHLC164.TPX.control.P154,PHLC164,RNASeq
f13.PHLC164.TPX.control.P154,PHLC164,CNV
f13.PHLC164.TPX.control.P154,PHLC164,mutation
f13.PHLC164.TPX.RO599.P161,PHLC164,RNASeq
f13.PHLC164.TPX.RO599.P161,PHLC164,CNV
f13.PHLC164.TPX.RO599.P161,PHLC164,mutation
f13.PHLC164.TPX.RO599.P162,PHLC164,RNASeq
f13.PHLC164.TPX.RO599.P162,PHLC164,CNV
f13.PHLC164.TPX.RO599.P162,PHLC164,mutation
f13.PHLC164.TPX.cetuximab.P163,PHLC164,RNASeq
f13.PHLC164.TPX.cetuximab.P163,PHLC164,CNV
f13.PHLC164.TPX.cetuximab.P163,PHLC164,mutation
f13.PHLC164.TPX.cetuximab.P133,PHLC164,RNASeq
f13.PHLC164.TPX.cetuximab.P133,PHLC164,CNV
f13.PHLC164.TPX.cetuximab.P133,PHLC164,mutation
f13.PHLC164.TPX.cetuximab.P112,PHLC164,RNASeq
f13.PHLC164.TPX.cetuximab.P112,PHLC164,CNV
f13.PHLC164.TPX.cetuximab.P112,PHLC164,mutation
f13.PHLC164.TPX.cetuximab+RO599.P113,PHLC164,RNASeq
f13.PHLC164.TPX.cetuximab+RO599.P113,PHLC164,CNV
f13.PHLC164.TPX.cetuximab+RO599.P113,PHLC164,mutation
f13.PHLC164.TPX.control.P111,PHLC164,RNASeq
f13.PHLC164.TPX.control.P111,PHLC164,CNV
f13.PHLC164.TPX.control.P111,PHLC164,mutation
f13.PHLC164.TPX.cetuximab+RO599.P114,PHLC164,RNASeq
f13.PHLC164.TPX.cetuximab+RO599.P114,PHLC164,CNV
f13.PHLC164.TPX.cetuximab+RO599.P114,PHLC164,mutation
f13.PHLC164.TPX.RO599.P115,PHLC164,RNASeq
f13.PHLC164.TPX.RO599.P115,PHLC164,CNV
f13.PHLC164.TPX.RO599.P115,PHLC164,mutation
f13.PHLC164.TPX.control.P102,PHLC164,RNASeq
f13.PHLC164.TPX.control.P102,PHLC164,CNV
f13.PHLC164.TPX.control.P102,PHLC164,mutation
f13.PHLC164.TPX.RO599.P103,PHLC164,RNASeq
f13.PHLC164.TPX.RO599.P103,PHLC164,CNV
f13.PHLC164.TPX.RO599.P103,PHLC164,mutation
f13.PHLC164.TPX.erlotinib.P101,PHLC164,RNASeq
f13.PHLC164.TPX.erlotinib.P101,PHLC164,CNV
f13.PHLC164.TPX.erlotinib.P101,PHLC164,mutation
f13.PHLC164.TPX.control.P11,PHLC164,RNASeq
f13.PHLC164.TPX.control.P11,PHLC164,CNV
f13.PHLC164.TPX.control.P11,PHLC164,mutation
f13.PHLC164.TPX.erlotinib+RO599.P104,PHLC164,RNASeq
f13.PHLC164.TPX.erlotinib+RO599.P104,PHLC164,CNV
f13.PHLC164.TPX.erlotinib+RO599.P104,PHLC164,mutation
f13.PHLC164.TPX.dacomitinib.P12,PHLC164,RNASeq
f13.PHLC164.TPX.dacomitinib.P12,PHLC164,CNV
f13.PHLC164.TPX.dacomitinib.P12,PHLC164,mutation
f13.PHLC164.TPX.cetuximab.P13,PHLC164,RNASeq
f13.PHLC164.TPX.cetuximab.P13,PHLC164,CNV
f13.PHLC164.TPX.cetuximab.P13,PHLC164,mutation
f13.PHLC164.TPX.control.P131,PHLC164,RNASeq
f13.PHLC164.TPX.control.P131,PHLC164,CNV
f13.PHLC164.TPX.control.P131,PHLC164,mutation
f13.PHLC164.TPX.erlotinib.P125,PHLC164,RNASeq
f13.PHLC164.TPX.erlotinib.P125,PHLC164,CNV
f13.PHLC164.TPX.erlotinib.P125,PHLC164,mutation
f13.PHLC164.TPX.erlotinib+RO599.P132,PHLC164,RNASeq
f13.PHLC164.TPX.erlotinib+RO599.P132,PHLC164,CNV
f13.PHLC164.TPX.erlotinib+RO599.P132,PHLC164,mutation
f13.PHLC164.TPX.RO599.P121,PHLC164,RNASeq
f13.PHLC164.TPX.RO599.P121,PHLC164,CNV
f13.PHLC164.TPX.RO599.P121,PHLC164,mutation
f13.PHLC164.TPX.control.P122,PHLC164,RNASeq
f13.PHLC164.TPX.control.P122,PHLC164,CNV
f13.PHLC164.TPX.control.P122,PHLC164,mutation
f13.PHLC164.TPX.cetuximab+RO599.P124,PHLC164,RNASeq
f13.PHLC164.TPX.cetuximab+RO599.P124,PHLC164,CNV
f13.PHLC164.TPX.cetuximab+RO599.P124,PHLC164,mutation
f13.PHLC164.TPX.control.P123,PHLC164,RNASeq
f13.PHLC164.TPX.control.P123,PHLC164,CNV
f13.PHLC164.TPX.control.P123,PHLC164,mutation
f13.PHLC164.TPX.erlotinib.P55,PHLC164,RNASeq
f13.PHLC164.TPX.erlotinib.P55,PHLC164,CNV
f13.PHLC164.TPX.erlotinib.P55,PHLC164,mutation
f13.PHLC164.TPX.RO599.P61,PHLC164,RNASeq
f13.PHLC164.TPX.RO599.P61,PHLC164,CNV
f13.PHLC164.TPX.RO599.P61,PHLC164,mutation
f13.PHLC164.TPX.erlotinib.P54,PHLC164,RNASeq
f13.PHLC164.TPX.erlotinib.P54,PHLC164,CNV
f13.PHLC164.TPX.erlotinib.P54,PHLC164,mutation
f13.PHLC164.TPX.control.P53,PHLC164,RNASeq
f13.PHLC164.TPX.control.P53,PHLC164,CNV
f13.PHLC164.TPX.control.P53,PHLC164,mutation
f13.PHLC164.TPX.erlotinib+RO599.P63,PHLC164,RNASeq
f13.PHLC164.TPX.erlotinib+RO599.P63,PHLC164,CNV
f13.PHLC164.TPX.erlotinib+RO599.P63,PHLC164,mutation
f13.PHLC164.TPX.RO599.P62,PHLC164,RNASeq
f13.PHLC164.TPX.RO599.P62,PHLC164,CNV
f13.PHLC164.TPX.RO599.P62,PHLC164,mutation
f13.PHLC164.TPX.cetuximab+RO599.P64,PHLC164,RNASeq
f13.PHLC164.TPX.cetuximab+RO599.P64,PHLC164,CNV
f13.PHLC164.TPX.cetuximab+RO599.P64,PHLC164,mutation
f13.PHLC164.TPX.cetuximab.P44,PHLC164,RNASeq
f13.PHLC164.TPX.cetuximab.P44,PHLC164,CNV
f13.PHLC164.TPX.cetuximab.P44,PHLC164,mutation
f13.PHLC164.TPX.erlotinib+RO599.P45,PHLC164,RNASeq
f13.PHLC164.TPX.erlotinib+RO599.P45,PHLC164,CNV
f13.PHLC164.TPX.erlotinib+RO599.P45,PHLC164,mutation
f13.PHLC164.TPX.dacomitinib.P43,PHLC164,RNASeq
f13.PHLC164.TPX.dacomitinib.P43,PHLC164,CNV
f13.PHLC164.TPX.dacomitinib.P43,PHLC164,mutation
f13.PHLC164.TPX.control.P52,PHLC164,RNASeq
f13.PHLC164.TPX.control.P52,PHLC164,CNV
f13.PHLC164.TPX.control.P52,PHLC164,mutation
f13.PHLC164.TPX.erlotinib+RO599.P51,PHLC164,RNASeq
f13.PHLC164.TPX.erlotinib+RO599.P51,PHLC164,CNV
f13.PHLC164.TPX.erlotinib+RO599.P51,PHLC164,mutation
f13.PHLC164.TPX.control.P81,PHLC164,RNASeq
f13.PHLC164.TPX.control.P81,PHLC164,CNV
f13.PHLC164.TPX.control.P81,PHLC164,mutation
f13.PHLC164.TPX.control.P82,PHLC164,RNASeq
f13.PHLC164.TPX.control.P82,PHLC164,CNV
f13.PHLC164.TPX.control.P82,PHLC164,mutation
f13.PHLC164.TPX.control.P75,PHLC164,RNASeq
f13.PHLC164.TPX.control.P75,PHLC164,CNV
f13.PHLC164.TPX.control.P75,PHLC164,mutation
f13.PHLC164.TPX.erlotinib.P83,PHLC164,RNASeq
f13.PHLC164.TPX.erlotinib.P83,PHLC164,CNV
f13.PHLC164.TPX.erlotinib.P83,PHLC164,mutation
f13.PHLC164.TPX.control.P84,PHLC164,RNASeq
f13.PHLC164.TPX.control.P84,PHLC164,CNV
f13.PHLC164.TPX.control.P84,PHLC164,mutation
f13.PHLC164.TPX.erlotinib+RO599.P71,PHLC164,RNASeq
f13.PHLC164.TPX.erlotinib+RO599.P71,PHLC164,CNV
f13.PHLC164.TPX.erlotinib+RO599.P71,PHLC164,mutation
f13.PHLC164.TPX.erlotinib+RO599.P72,PHLC164,RNASeq
f13.PHLC164.TPX.erlotinib+RO599.P72,PHLC164,CNV
f13.PHLC164.TPX.erlotinib+RO599.P72,PHLC164,mutation
f13.PHLC164.TPX.cetuximab.P74,PHLC164,RNASeq
f13.PHLC164.TPX.cetuximab.P74,PHLC164,CNV
f13.PHLC164.TPX.cetuximab.P74,PHLC164,mutation
f13.PHLC164.TPX.erlotinib.P73,PHLC164,RNASeq
f13.PHLC164.TPX.erlotinib.P73,PHLC164,CNV
f13.PHLC164.TPX.erlotinib.P73,PHLC164,mutation
f13.PHLC164.TPX.RO599.P185,PHLC164,RNASeq
f13.PHLC164.TPX.RO599.P185,PHLC164,CNV
f13.PHLC164.TPX.RO599.P185,PHLC164,mutation
f13.PHLC164.TPX.cetuximab+RO599.P191,PHLC164,RNASeq
f13.PHLC164.TPX.cetuximab+RO599.P191,PHLC164,CNV
f13.PHLC164.TPX.cetuximab+RO599.P191,PHLC164,mutation
f13.PHLC164.TPX.RO599.P184,PHLC164,RNASeq
f13.PHLC164.TPX.RO599.P184,PHLC164,CNV
f13.PHLC164.TPX.RO599.P184,PHLC164,mutation
f13.PHLC164.TPX.cetuximab.P192,PHLC164,RNASeq
f13.PHLC164.TPX.cetuximab.P192,PHLC164,CNV
f13.PHLC164.TPX.cetuximab.P192,PHLC164,mutation
f13.PHLC164.TPX.erlotinib.P193,PHLC164,RNASeq
f13.PHLC164.TPX.erlotinib.P193,PHLC164,CNV
f13.PHLC164.TPX.erlotinib.P193,PHLC164,mutation
f13.PHLC164.TPX.control.P194,PHLC164,RNASeq
f13.PHLC164.TPX.control.P194,PHLC164,CNV
f13.PHLC164.TPX.control.P194,PHLC164,mutation
f13.PHLC164.TPX.control.P175,PHLC164,RNASeq
f13.PHLC164.TPX.control.P175,PHLC164,CNV
f13.PHLC164.TPX.control.P175,PHLC164,mutation
f13.PHLC164.TPX.erlotinib+RO599.P181,PHLC164,RNASeq
f13.PHLC164.TPX.erlotinib+RO599.P181,PHLC164,CNV
f13.PHLC164.TPX.erlotinib+RO599.P181,PHLC164,mutation
f13.PHLC164.TPX.cetuximab.P183,PHLC164,RNASeq
f13.PHLC164.TPX.cetuximab.P183,PHLC164,CNV
f13.PHLC164.TPX.cetuximab.P183,PHLC164,mutation
f13.PHLC164.TPX.erlotinib.P182,PHLC164,RNASeq
f13.PHLC164.TPX.erlotinib.P182,PHLC164,CNV
f13.PHLC164.TPX.erlotinib.P182,PHLC164,mutation
f13.PHLC164.TPX.cetuximab+RO599.P33,PHLC164,RNASeq
f13.PHLC164.TPX.cetuximab+RO599.P33,PHLC164,CNV
f13.PHLC164.TPX.cetuximab+RO599.P33,PHLC164,mutation
f13.PHLC164.TPX.cetuximab+RO599.P35,PHLC164,RNASeq
f13.PHLC164.TPX.cetuximab+RO599.P35,PHLC164,CNV
f13.PHLC164.TPX.cetuximab+RO599.P35,PHLC164,mutation
f13.PHLC164.TPX.cetuximab.P25,PHLC164,RNASeq
f13.PHLC164.TPX.cetuximab.P25,PHLC164,CNV
f13.PHLC164.TPX.cetuximab.P25,PHLC164,mutation
f13.PHLC164.TPX.cetuximab+RO599.P42,PHLC164,RNASeq
f13.PHLC164.TPX.cetuximab+RO599.P42,PHLC164,CNV
f13.PHLC164.TPX.cetuximab+RO599.P42,PHLC164,mutation
f13.PHLC164.TPX.erlotinib+RO599.P41,PHLC164,RNASeq
f13.PHLC164.TPX.erlotinib+RO599.P41,PHLC164,CNV
f13.PHLC164.TPX.erlotinib+RO599.P41,PHLC164,mutation
f13.PHLC164.TPX.cetuximab+RO599.P22,PHLC164,RNASeq
f13.PHLC164.TPX.cetuximab+RO599.P22,PHLC164,CNV
f13.PHLC164.TPX.cetuximab+RO599.P22,PHLC164,mutation
f13.PHLC164.TPX.cetuximab.P23,PHLC164,RNASeq
f13.PHLC164.TPX.cetuximab.P23,PHLC164,CNV
f13.PHLC164.TPX.cetuximab.P23,PHLC164,mutation
f13.PHLC164.TPX.RO599.P24,PHLC164,RNASeq
f13.PHLC164.TPX.RO599.P24,PHLC164,CNV
f13.PHLC164.TPX.RO599.P24,PHLC164,mutation
f25.PHLC164.TPX.control.P805,PHLC164,RNASeq
f25.PHLC164.TPX.control.P805,PHLC164,CNV
f25.PHLC164.TPX.control.P805,PHLC164,mutation
f25.PHLC164.TPX.control.P804,PHLC164,RNASeq
f25.PHLC164.TPX.control.P804,PHLC164,CNV
f25.PHLC164.TPX.control.P804,PHLC164,mutation
f25.PHLC164.TPX.dacomitinib.P803,PHLC164,RNASeq
f25.PHLC164.TPX.dacomitinib.P803,PHLC164,CNV
f25.PHLC164.TPX.dacomitinib.P803,PHLC164,mutation
f25.PHLC164.TPX.dacomitinib.P802,PHLC164,RNASeq
f25.PHLC164.TPX.dacomitinib.P802,PHLC164,CNV
f25.PHLC164.TPX.dacomitinib.P802,PHLC164,mutation
f25.PHLC164.TPX.control.P807,PHLC164,RNASeq
f25.PHLC164.TPX.control.P807,PHLC164,CNV
f25.PHLC164.TPX.control.P807,PHLC164,mutation
f25.PHLC164.TPX.control.P806,PHLC164,RNASeq
f25.PHLC164.TPX.control.P806,PHLC164,CNV
f25.PHLC164.TPX.control.P806,PHLC164,mutation
f24.PHLC164.TPX.control.P9,PHLC164,RNASeq
f24.PHLC164.TPX.control.P9,PHLC164,CNV
f24.PHLC164.TPX.control.P9,PHLC164,mutation
f24.PHLC164.TPX.control.P8,PHLC164,RNASeq
f24.PHLC164.TPX.control.P8,PHLC164,CNV
f24.PHLC164.TPX.control.P8,PHLC164,mutation
f24.PHLC164.TPX.control.P7,PHLC164,RNASeq
f24.PHLC164.TPX.control.P7,PHLC164,CNV
f24.PHLC164.TPX.control.P7,PHLC164,mutation
f24.PHLC164.TPX.dacomitinib.P6,PHLC164,RNASeq
f24.PHLC164.TPX.dacomitinib.P6,PHLC164,CNV
f24.PHLC164.TPX.dacomitinib.P6,PHLC164,mutation
f25.PHLC164.TPX.control.P808,PHLC164,RNASeq
f25.PHLC164.TPX.control.P808,PHLC164,CNV
f25.PHLC164.TPX.control.P808,PHLC164,mutation
f25.PHLC164.TPX.dacomitinib.P801,PHLC164,RNASeq
f25.PHLC164.TPX.dacomitinib.P801,PHLC164,CNV
f25.PHLC164.TPX.dacomitinib.P801,PHLC164,mutation
f25.PHLC164.TPX.dacomitinib.P815,PHLC164,RNASeq
f25.PHLC164.TPX.dacomitinib.P815,PHLC164,CNV
f25.PHLC164.TPX.dacomitinib.P815,PHLC164,mutation
f25.PHLC164.TPX.dacomitinib.P814,PHLC164,RNASeq
f25.PHLC164.TPX.dacomitinib.P814,PHLC164,CNV
f25.PHLC164.TPX.dacomitinib.P814,PHLC164,mutation
f25.PHLC164.TPX.control.P813,PHLC164,RNASeq
f25.PHLC164.TPX.control.P813,PHLC164,CNV
f25.PHLC164.TPX.control.P813,PHLC164,mutation
f25.PHLC164.TPX.control.P817,PHLC164,RNASeq
f25.PHLC164.TPX.control.P817,PHLC164,CNV
f25.PHLC164.TPX.control.P817,PHLC164,mutation
f25.PHLC164.TPX.dacomitinib.P816,PHLC164,RNASeq
f25.PHLC164.TPX.dacomitinib.P816,PHLC164,CNV
f25.PHLC164.TPX.dacomitinib.P816,PHLC164,mutation
f25.PHLC164.TPX.dacomitinib.P810,PHLC164,RNASeq
f25.PHLC164.TPX.dacomitinib.P810,PHLC164,CNV
f25.PHLC164.TPX.dacomitinib.P810,PHLC164,mutation
f25.PHLC164.TPX.dacomitinib.P809,PHLC164,RNASeq
f25.PHLC164.TPX.dacomitinib.P809,PHLC164,CNV
f25.PHLC164.TPX.dacomitinib.P809,PHLC164,mutation
f25.PHLC164.TPX.control.P812,PHLC164,RNASeq
f25.PHLC164.TPX.control.P812,PHLC164,CNV
f25.PHLC164.TPX.control.P812,PHLC164,mutation
f25.PHLC164.TPX.dacomitinib.P811,PHLC164,RNASeq
f25.PHLC164.TPX.dacomitinib.P811,PHLC164,CNV
f25.PHLC164.TPX.dacomitinib.P811,PHLC164,mutation
f23.PHLC164.TPX.control.P7,PHLC164,RNASeq
f23.PHLC164.TPX.control.P7,PHLC164,CNV
f23.PHLC164.TPX.control.P7,PHLC164,mutation
f23.PHLC164.TPX.vinorelbine.P6,PHLC164,RNASeq
f23.PHLC164.TPX.vinorelbine.P6,PHLC164,CNV
f23.PHLC164.TPX.vinorelbine.P6,PHLC164,mutation
f23.PHLC164.TPX.dacomitinib.P5,PHLC164,RNASeq
f23.PHLC164.TPX.dacomitinib.P5,PHLC164,CNV
f23.PHLC164.TPX.dacomitinib.P5,PHLC164,mutation
f23.PHLC164.TPX.cisplatin.P8,PHLC164,RNASeq
f23.PHLC164.TPX.cisplatin.P8,PHLC164,CNV
f23.PHLC164.TPX.cisplatin.P8,PHLC164,mutation
f24.PHLC164.TPX.control.P1,PHLC164,RNASeq
f24.PHLC164.TPX.control.P1,PHLC164,CNV
f24.PHLC164.TPX.control.P1,PHLC164,mutation
f23.PHLC164.TPX.dacomitinib.P9,PHLC164,RNASeq
f23.PHLC164.TPX.dacomitinib.P9,PHLC164,CNV
f23.PHLC164.TPX.dacomitinib.P9,PHLC164,mutation
f23.PHLC164.TPX.vinorelbine.P4,PHLC164,RNASeq
f23.PHLC164.TPX.vinorelbine.P4,PHLC164,CNV
f23.PHLC164.TPX.vinorelbine.P4,PHLC164,mutation
f23.PHLC164.TPX.gemcitabine.P29,PHLC164,RNASeq
f23.PHLC164.TPX.gemcitabine.P29,PHLC164,CNV
f23.PHLC164.TPX.gemcitabine.P29,PHLC164,mutation
f23.PHLC164.TPX.control.P28,PHLC164,RNASeq
f23.PHLC164.TPX.control.P28,PHLC164,CNV
f23.PHLC164.TPX.control.P28,PHLC164,mutation
f23.PHLC164.TPX.dacomitinib.P27,PHLC164,RNASeq
f23.PHLC164.TPX.dacomitinib.P27,PHLC164,CNV
f23.PHLC164.TPX.dacomitinib.P27,PHLC164,mutation
f23.PHLC164.TPX.control.P26,PHLC164,RNASeq
f23.PHLC164.TPX.control.P26,PHLC164,CNV
f23.PHLC164.TPX.control.P26,PHLC164,mutation
f23.PHLC164.TPX.vinorelbine.P30,PHLC164,RNASeq
f23.PHLC164.TPX.vinorelbine.P30,PHLC164,CNV
f23.PHLC164.TPX.vinorelbine.P30,PHLC164,mutation
f23.PHLC164.TPX.cisplatin.P3,PHLC164,RNASeq
f23.PHLC164.TPX.cisplatin.P3,PHLC164,CNV
f23.PHLC164.TPX.cisplatin.P3,PHLC164,mutation
f24.PHLC164.TPX.control.P10,PHLC164,RNASeq
f24.PHLC164.TPX.control.P10,PHLC164,CNV
f24.PHLC164.TPX.control.P10,PHLC164,mutation
f24.PHLC164.TPX.dacomitinib.P3,PHLC164,RNASeq
f24.PHLC164.TPX.dacomitinib.P3,PHLC164,CNV
f24.PHLC164.TPX.dacomitinib.P3,PHLC164,mutation
f24.PHLC164.TPX.dacomitinib.P2,PHLC164,RNASeq
f24.PHLC164.TPX.dacomitinib.P2,PHLC164,CNV
f24.PHLC164.TPX.dacomitinib.P2,PHLC164,mutation
f24.PHLC164.TPX.control.P15,PHLC164,RNASeq
f24.PHLC164.TPX.control.P15,PHLC164,CNV
f24.PHLC164.TPX.control.P15,PHLC164,mutation
f24.PHLC164.TPX.dacomitinib.P4,PHLC164,RNASeq
f24.PHLC164.TPX.dacomitinib.P4,PHLC164,CNV
f24.PHLC164.TPX.dacomitinib.P4,PHLC164,mutation
f24.PHLC164.TPX.control.P5,PHLC164,RNASeq
f24.PHLC164.TPX.control.P5,PHLC164,CNV
f24.PHLC164.TPX.control.P5,PHLC164,mutation
f24.PHLC164.TPX.dacomitinib.P12,PHLC164,RNASeq
f24.PHLC164.TPX.dacomitinib.P12,PHLC164,CNV
f24.PHLC164.TPX.dacomitinib.P12,PHLC164,mutation
f24.PHLC164.TPX.dacomitinib.P11,PHLC164,RNASeq
f24.PHLC164.TPX.dacomitinib.P11,PHLC164,CNV
f24.PHLC164.TPX.dacomitinib.P11,PHLC164,mutation
f24.PHLC164.TPX.dacomitinib.P14,PHLC164,RNASeq
f24.PHLC164.TPX.dacomitinib.P14,PHLC164,CNV
f24.PHLC164.TPX.dacomitinib.P14,PHLC164,mutation
f24.PHLC164.TPX.dacomitinib.P13,PHLC164,RNASeq
f24.PHLC164.TPX.dacomitinib.P13,PHLC164,CNV
f24.PHLC164.TPX.dacomitinib.P13,PHLC164,mutation
f26.PHLC164.TPX.afatinib.P927,PHLC164,RNASeq
f26.PHLC164.TPX.afatinib.P927,PHLC164,CNV
f26.PHLC164.TPX.afatinib.P927,PHLC164,mutation
f26.PHLC164.TPX.control.P926,PHLC164,RNASeq
f26.PHLC164.TPX.control.P926,PHLC164,CNV
f26.PHLC164.TPX.control.P926,PHLC164,mutation
f26.PHLC164.TPX.control.P925,PHLC164,RNASeq
f26.PHLC164.TPX.control.P925,PHLC164,CNV
f26.PHLC164.TPX.control.P925,PHLC164,mutation
f26.PHLC164.TPX.control.P924,PHLC164,RNASeq
f26.PHLC164.TPX.control.P924,PHLC164,CNV
f26.PHLC164.TPX.control.P924,PHLC164,mutation
f26.PHLC164.TPX.afatinib.P930,PHLC164,RNASeq
f26.PHLC164.TPX.afatinib.P930,PHLC164,CNV
f26.PHLC164.TPX.afatinib.P930,PHLC164,mutation
f26.PHLC164.TPX.afatinib.P929,PHLC164,RNASeq
f26.PHLC164.TPX.afatinib.P929,PHLC164,CNV
f26.PHLC164.TPX.afatinib.P929,PHLC164,mutation
f26.PHLC164.TPX.afatinib.P928,PHLC164,RNASeq
f26.PHLC164.TPX.afatinib.P928,PHLC164,CNV
f26.PHLC164.TPX.afatinib.P928,PHLC164,mutation
f26.PHLC164.TPX.afatinib.P922,PHLC164,RNASeq
f26.PHLC164.TPX.afatinib.P922,PHLC164,CNV
f26.PHLC164.TPX.afatinib.P922,PHLC164,mutation
f26.PHLC164.TPX.afatinib.P921,PHLC164,RNASeq
f26.PHLC164.TPX.afatinib.P921,PHLC164,CNV
f26.PHLC164.TPX.afatinib.P921,PHLC164,mutation
f26.PHLC164.TPX.afatinib.P938,PHLC164,RNASeq
f26.PHLC164.TPX.afatinib.P938,PHLC164,CNV
f26.PHLC164.TPX.afatinib.P938,PHLC164,mutation
f26.PHLC164.TPX.afatinib.P937,PHLC164,RNASeq
f26.PHLC164.TPX.afatinib.P937,PHLC164,CNV
f26.PHLC164.TPX.afatinib.P937,PHLC164,mutation
f26.PHLC164.TPX.control.P936,PHLC164,RNASeq
f26.PHLC164.TPX.control.P936,PHLC164,CNV
f26.PHLC164.TPX.control.P936,PHLC164,mutation
f26.PHLC164.TPX.afatinib.P935,PHLC164,RNASeq
f26.PHLC164.TPX.afatinib.P935,PHLC164,CNV
f26.PHLC164.TPX.afatinib.P935,PHLC164,mutation
f26.PHLC164.TPX.afatinib.P940,PHLC164,RNASeq
f26.PHLC164.TPX.afatinib.P940,PHLC164,CNV
f26.PHLC164.TPX.afatinib.P940,PHLC164,mutation
f26.PHLC164.TPX.afatinib.P939,PHLC164,RNASeq
f26.PHLC164.TPX.afatinib.P939,PHLC164,CNV
f26.PHLC164.TPX.afatinib.P939,PHLC164,mutation
f26.PHLC164.TPX.afatinib.P932,PHLC164,RNASeq
f26.PHLC164.TPX.afatinib.P932,PHLC164,CNV
f26.PHLC164.TPX.afatinib.P932,PHLC164,mutation
f26.PHLC164.TPX.control.P931,PHLC164,RNASeq
f26.PHLC164.TPX.control.P931,PHLC164,CNV
f26.PHLC164.TPX.control.P931,PHLC164,mutation
f26.PHLC164.TPX.control.P934,PHLC164,RNASeq
f26.PHLC164.TPX.control.P934,PHLC164,CNV
f26.PHLC164.TPX.control.P934,PHLC164,mutation
f26.PHLC164.TPX.control.P905,PHLC164,RNASeq
f26.PHLC164.TPX.control.P905,PHLC164,CNV
f26.PHLC164.TPX.control.P905,PHLC164,mutation
f26.PHLC164.TPX.control.P904,PHLC164,RNASeq
f26.PHLC164.TPX.control.P904,PHLC164,CNV
f26.PHLC164.TPX.control.P904,PHLC164,mutation
f26.PHLC164.TPX.afatinib.P903,PHLC164,RNASeq
f26.PHLC164.TPX.afatinib.P903,PHLC164,CNV
f26.PHLC164.TPX.afatinib.P903,PHLC164,mutation
f26.PHLC164.TPX.afatinib.P902,PHLC164,RNASeq
f26.PHLC164.TPX.afatinib.P902,PHLC164,CNV
f26.PHLC164.TPX.afatinib.P902,PHLC164,mutation
f26.PHLC164.TPX.afatinib.P906,PHLC164,RNASeq
f26.PHLC164.TPX.afatinib.P906,PHLC164,CNV
f26.PHLC164.TPX.afatinib.P906,PHLC164,mutation
f26.PHLC164.TPX.afatinib.P908,PHLC164,RNASeq
f26.PHLC164.TPX.afatinib.P908,PHLC164,CNV
f26.PHLC164.TPX.afatinib.P908,PHLC164,mutation
f26.PHLC164.TPX.control.P907,PHLC164,RNASeq
f26.PHLC164.TPX.control.P907,PHLC164,CNV
f26.PHLC164.TPX.control.P907,PHLC164,mutation
f26.PHLC164.TPX.control.P901,PHLC164,RNASeq
f26.PHLC164.TPX.control.P901,PHLC164,CNV
f26.PHLC164.TPX.control.P901,PHLC164,mutation
f25.PHLC164.TPX.dacomitinib.P819,PHLC164,RNASeq
f25.PHLC164.TPX.dacomitinib.P819,PHLC164,CNV
f25.PHLC164.TPX.dacomitinib.P819,PHLC164,mutation
